X	Y	OBJECTID	Id	CaseNumber	OccurredDate	OccurredMonth	OccurredYear	DateOfDeath	DateOfDeathMonth	DateOfDeathYear	DateDifference	CaseStatus	Address	Latitude	Longitude	Section	Beat	WeaponCategory	VictimCount	ArresteeCount	Zipcode
-77.61603878	43.17732058	531	323	07-005251	2007-01-05T05:00:00.000Z	1	2007	2007-01-05T05:00:00.000Z	1	2007	0	OPEN	"38 TREYER ST, ROCHESTER, NY, 14621"	43.177312	-77.616036	Clinton	247	Firearm	1		14621
-77.60082477	43.18664458	530	324	07-014190	2007-01-14T05:00:00.000Z	1	2007	2007-01-14T05:00:00.000Z	1	2007	0	CLOSED	"831 NORTON ST, ROCHESTER, NY, 14621"	43.186636	-77.600822	Clinton	227	Firearm	1	3	14621
-77.63866579	43.19356158	529	325	07-021197	2007-01-22T05:00:00.000Z	1	2007	2007-01-22T05:00:00.000Z	1	2007	0	OPEN	"1460 DEWEY AVE, ROCHESTER, NY, 14615"	43.193553	-77.638663	Lake	231	Firearm	1		14615
-77.63702178	43.12939157	528	326	07-026217	2007-01-26T05:00:00.000Z	1	2007	2007-01-26T05:00:00.000Z	1	2007	0	CLOSED	"1057 GENESEE ST, ROCHESTER, NY, 14611"	43.129383	-77.637019	Genesee	243	Firearm	1		14611
-77.60927678	43.17948258	527	327	07-032120	2007-02-02T05:00:00.000Z	2	2007	2007-02-02T05:00:00.000Z	2	2007	0	CLOSED	"47 DALE ST, ROCHESTER, NY, 14621"	43.179474	-77.609274	Clinton	247	Knife/Cutting Instrument	1	1	14621
-77.57991777	43.16623858	526	329	07-047979	2007-02-18T05:00:00.000Z	2	2007	2007-02-18T05:00:00.000Z	2	2007	0	CLOSED	"51 FERNDALE CRES, ROCHESTER, NY, 14609"	43.16623	-77.579915	Goodman	215	Firearm	1	1	14609
-77.57665777	43.18134358	574	275	07-050005	2006-02-20T05:00:00.000Z	2	2006	2006-02-20T05:00:00.000Z	2	2006	0	CLOSED	"201 NORTHLAND AVE, ROCHESTER, NY, 14609"	43.181335	-77.576655	Clinton	267	Knife/Cutting Instrument	1	1	14609
-77.56813276	43.16016858	525	330	07-060664	2007-03-03T05:00:00.000Z	3	2007	2007-03-03T05:00:00.000Z	3	2007	0	OPEN	"1618 MAIN ST EAST, ROCHESTER, NY, 14609"	43.16016	-77.56813	Goodman	225	Firearm	1		14609
-77.61281978	43.18393958	524	331	07-083324	2007-03-25T04:00:00.000Z	3	2007	2007-03-25T04:00:00.000Z	3	2007	0	CLOSED	"5 BORCHARD ST, ROCHESTER, NY, 14621"	43.183931	-77.612817	Clinton	217	Firearm	1	2	14621
-77.62405778	43.18180458	517	338	07-094479	2007-04-04T04:00:00.000Z	4	2007	2007-05-05T04:00:00.000Z	5	2007	31	OPEN	"35 MALLING DR, ROCHESTER, NY, 14621"	43.181796	-77.624055	Clinton	217	Firearm	1		14621
-77.58243077	43.16630458	523	332	07-097802	2007-04-07T04:00:00.000Z	4	2007	2007-04-07T04:00:00.000Z	4	2007	0	CLOSED	"287 PENNSYLVANIA AVE, ROCHESTER, NY, 14609"	43.166296	-77.582428	Clinton	297	Firearm	1		14609
-77.58719377	43.17224458	522	333	07-099660	2007-04-09T04:00:00.000Z	4	2007	2007-04-09T04:00:00.000Z	4	2007	0	CLOSED	"290 FIRST ST, ROCHESTER, NY, 14605"	43.172236	-77.587191	Clinton	267	Firearm	1	1	14605
-77.63561478	43.13677757	521	334	07-101625	2007-04-11T04:00:00.000Z	4	2007	2007-04-12T04:00:00.000Z	4	2007	1	CLOSED	"231 EARL ST, ROCHESTER, NY, 14611"	43.136769	-77.635612	Genesee	253	Firearm	1	2	14611
-77.55953776	43.16926858	520	335	07-110305	2007-04-20T04:00:00.000Z	4	2007	2007-04-20T04:00:00.000Z	4	2007	0	CLOSED	"835 MERCHANTS RD, ROCHESTER, NY, 14609"	43.16926	-77.559535	Goodman	215	Blunt Object	1	1	14609
-77.63706178	43.15166757	519	336	07-118007	2007-04-27T04:00:00.000Z	4	2007	2007-04-27T04:00:00.000Z	4	2007	0	OPEN	"5 SILVER ST, ROCHESTER, NY, 14611"	43.151659	-77.637059	Genesee	213	Unknown	1		14611
-77.61609278	43.18053458	518	337	07-118111	2007-04-28T04:00:00.000Z	4	2007	2007-04-28T04:00:00.000Z	4	2007	0	OPEN	"298 AVENUE D, ROCHESTER, NY, 14621"	43.180526	-77.61609	Clinton	247	Firearm	1		14621
-77.65181979	43.14353457	516	339	07-133177	2007-05-11T04:00:00.000Z	5	2007	2007-05-11T04:00:00.000Z	5	2007	0	CLOSED	"160 SALINA ST, ROCHESTER, NY, 14619"	43.143526	-77.651817	Genesee	223	Firearm	1	1	14619
-77.62911978	43.14323457	515	340	07-144291	2007-05-22T04:00:00.000Z	5	2007	2007-05-22T04:00:00.000Z	5	2007	0	OPEN	"581 JEFFERSON AVE, ROCHESTER, NY, 14611"	43.143226	-77.629117	Genesee	233	Firearm	1		14611
-77.59748377	43.17444258	514	341	07-149359	2007-05-25T04:00:00.000Z	5	2007	2007-05-25T04:00:00.000Z	5	2007	0	CLOSED	"53 WATKIN TER, ROCHESTER, NY, 14605"	43.174434	-77.597481	Clinton	277	Knife/Cutting Instrument	1	3	14605
-77.63061878	43.15931658	513	342	07-156430	2007-05-31T04:00:00.000Z	5	2007	2007-05-31T04:00:00.000Z	5	2007	0	CLOSED	"391 JAY ST, ROCHESTER, NY, 14611"	43.159308	-77.630616	Lake	291	Firearm	1	1	14611
-77.65073079	43.13386457	512	343	07-164316	2007-06-07T04:00:00.000Z	6	2007	2007-06-07T04:00:00.000Z	6	2007	0	CLOSED	"554 THURSTON RD, ROCHESTER, NY, 14619"	43.133856	-77.650728	Genesee	243	Firearm	1	1	14619
-77.62126478	43.15017557	511	344	07-169073	2007-06-11T04:00:00.000Z	6	2007	2007-06-11T04:00:00.000Z	6	2007	0	CLOSED	"150 VAN AUKER ST, ROCHESTER, NY, 14608"	43.150167	-77.621262	Genesee	213	Firearm	1	2	14608
-77.58884277	43.17213558	510	345	07-174762	2007-06-16T04:00:00.000Z	6	2007	2007-06-16T04:00:00.000Z	6	2007	0	CLOSED	"63 ROHR ST, ROCHESTER, NY, 14605"	43.172127	-77.58884	Clinton	267	Firearm	1	1	14605
-77.59406677	43.14660257	509	346	07-210069	2007-07-14T04:00:00.000Z	7	2007	2007-07-14T04:00:00.000Z	7	2007	0	CLOSED	"487 MONROE AVE, ROCHESTER, NY, 14607"	43.146594	-77.594064	Goodman	265	Firearm	1	1	14607
-77.59986777	43.17344758	507	348	07-229397	2007-07-30T04:00:00.000Z	7	2007	2007-07-30T04:00:00.000Z	7	2007	0	OPEN	"505 HUDSON AVE, ROCHESTER, NY, 14605"	43.173439	-77.599865	Clinton	277	Firearm	1		14605
-77.64246378	43.13558657	506	349	07-236250	2007-08-04T04:00:00.000Z	8	2007	2007-08-04T04:00:00.000Z	8	2007	0	CLOSED	"221 W HIGH TER, ROCHESTER, NY, 14619"	43.135578	-77.642461	Genesee	243	Knife/Cutting Instrument	1	1	14619
-77.58004777	43.17050758	505	350	07-251987	2007-08-16T04:00:00.000Z	8	2007	2007-08-16T04:00:00.000Z	8	2007	0	OPEN	"14 EIGHTH ST, ROCHESTER, NY, 14609"	43.170499	-77.580045	Clinton	297	Firearm	1		14609
-77.62882078	43.14366357	504	351	07-255430	2007-08-19T04:00:00.000Z	8	2007	2007-08-19T04:00:00.000Z	8	2007	0	OPEN	"560 JEFFERSON AVE, ROCHESTER, NY, 14608"	43.143655	-77.628818	Genesee	233	Firearm	1		14608
-77.63858678	43.14695357	503	352	07-259080	2007-08-23T04:00:00.000Z	8	2007	2007-08-23T04:00:00.000Z	8	2007	0	CLOSED	"88 KIRKLAND RD, ROCHESTER, NY, 14611"	43.146945	-77.638584	Genesee	223	Firearm	1	1	14611
-77.59530177	43.18172958	502	353	07-280288	2007-09-09T04:00:00.000Z	9	2007	2007-09-09T04:00:00.000Z	9	2007	0	CLOSED	"136 ROYCROFT DR, ROCHESTER, NY, 14621"	43.181721	-77.595299	Clinton	237	Firearm	1	2	14621
-77.64665379	43.15763157	508	347	07-281214	2007-07-20T04:00:00.000Z	7	2007	2007-07-20T04:00:00.000Z	7	2007	0	OPEN	"366 HAGUE ST, ROCHESTER, NY, 14611"	43.157623	-77.646651	Lake	281	Unknown	1		14611
-77.60313377	43.18405758	501	354	07-282001	2007-09-10T04:00:00.000Z	9	2007	2007-09-10T04:00:00.000Z	9	2007	0	CLOSED	"270 WEAVER ST, ROCHESTER, NY, 14621"	43.184049	-77.603131	Clinton	227	Firearm	1	1	14621
-77.62060378	43.13737257	500	355	07-285034	2007-09-14T04:00:00.000Z	9	2007	2007-09-14T04:00:00.000Z	9	2007	0	CLOSED	"1 FLINT ST, ROCHESTER, NY, 14608"	43.137364	-77.620601	Genesee	253	Firearm	1	1	14608
-77.65307179	43.14434157	499	356	07-291494	2007-09-19T04:00:00.000Z	9	2007	2007-09-19T04:00:00.000Z	9	2007	0	CLOSED	"7 CHILI TER, ROCHESTER, NY, 14619"	43.144333	-77.653069	Genesee	223	Knife/Cutting Instrument	1	1	14619
-77.63882279	43.18081858	498	357	07-304191	2007-09-29T04:00:00.000Z	9	2007	2007-09-29T04:00:00.000Z	9	2007	0	CLOSED	"325 DRIVING PARK AVE, ROCHESTER, NY, 14613"	43.18081	-77.63882	Lake	251	Knife/Cutting Instrument	1	1	14613
-77.64558178	43.14320857	497	358	07-308080	2007-10-03T04:00:00.000Z	10	2007	2007-10-03T04:00:00.000Z	10	2007	0	CLOSED	"186 WOODBINE AVE, ROCHESTER, NY, 14619"	43.1432	-77.645579	Genesee	223	Unknown	1		14619
-77.60124377	43.17691158	496	359	07-309980	2007-10-04T04:00:00.000Z	10	2007	2007-10-04T04:00:00.000Z	10	2007	0	CLOSED	"136 BARONS ST, ROCHESTER, NY, 14621"	43.176903	-77.601241	Clinton	257	Firearm	1	2	14621
-77.63421879	43.19295858	495	361	07-374638	2007-11-17T05:00:00.000Z	11	2007	2007-11-17T05:00:00.000Z	11	2007	0	CLOSED	"344 FLOWER CITY PARK, ROCHESTER, NY, 14615"	43.19295	-77.634216	Lake	231	Blunt Object	1	2	14615
-77.63676178	43.17955458	494	362	07-375572	2007-11-17T05:00:00.000Z	11	2007	2007-11-17T05:00:00.000Z	11	2007	0	CLOSED	"2 PIERPONT ST, ROCHESTER, NY, 14613"	43.179546	-77.636759	Lake	251	Firearm	1	1	14613
-77.59475377	43.15897758	6	363	07-375932	2007-11-18T05:00:00.000Z	11	2007	2007-11-18T05:00:00.000Z	11	2007	0	OPEN	"300 UNIVERSITY AVE, ROCHESTER, NY, 14607"	43.158969	-77.594751	Central	219	Firearm	1		14607
-77.63089678	43.17331058	493	364	07-379863	2007-11-21T05:00:00.000Z	11	2007	2007-11-21T05:00:00.000Z	11	2007	0	CLOSED	"139 FULTON AVE, ROCHESTER, NY, 14613"	43.173302	-77.630894	Lake	271	Firearm	1	1	14613
-77.59549877	43.17747658	492	365	07-394886	2007-12-03T05:00:00.000Z	12	2007	2007-12-03T05:00:00.000Z	12	2007	0	CLOSED	"1037 NORTH ST, ROCHESTER, NY, 14621"	43.177468	-77.595496	Clinton	257	Firearm	1	3	14621
-77.59060477	43.16132758	491	367	07-419866	2007-12-26T05:00:00.000Z	12	2007	2007-12-26T05:00:00.000Z	12	2007	0	CLOSED	"820 MAIN ST EAST, ROCHESTER, NY, 14605"	43.161319	-77.590602	Goodman	225	Blunt Object	1	2	14605
-77.63122978	43.15929358	490	368	07-423964	2007-12-30T05:00:00.000Z	12	2007	2007-12-30T05:00:00.000Z	12	2007	0	OPEN	"411 JAY ST, ROCHESTER, NY, 14611"	43.159285	-77.631227	Lake	291	Firearm	1		14611
-77.57338776	43.17211458	489	369	08-028767	2008-01-26T05:00:00.000Z	1	2008	2008-01-26T05:00:00.000Z	1	2008	0	OPEN	"178 ELLISON ST, ROCHESTER, NY, 14609"	43.172106	-77.573385	Goodman	205	Firearm	1		14609
-77.63104478	43.15996458	488	370	08-053108	2008-02-16T05:00:00.000Z	2	2008	2008-02-16T05:00:00.000Z	2	2008	0	CLOSED	"71 WALNUT ST, ROCHESTER, NY, 14608"	43.159956	-77.631042	Lake	291	Firearm	1	2	14608
-77.60119877	43.17871558	487	371	08-056586	2008-02-19T05:00:00.000Z	2	2008	2008-02-19T05:00:00.000Z	2	2008	0	OPEN	"334 WILKINS ST, ROCHESTER, NY, 14621"	43.178707	-77.601196	Clinton	257	Firearm	2		14621
-77.64429579	43.16595158	486	372	08-093885	2008-03-26T04:00:00.000Z	3	2008	2008-03-26T04:00:00.000Z	3	2008	0	CLOSED	"58 WARNER ST, ROCHESTER, NY, 14606"	43.165943	-77.644293	Lake	261	Physical	1	1	14606
-77.59456177	43.18174458	484	374	08-099914	2008-03-31T04:00:00.000Z	3	2008	2008-03-31T04:00:00.000Z	3	2008	0	CLOSED	"162 ROYCROFT DR, ROCHESTER, NY, 14621"	43.181736	-77.594559	Clinton	237	Firearm	1	1	14621
-77.62623478	43.14122957	485	373	08-100047	2008-03-31T04:00:00.000Z	3	2008	2008-03-31T04:00:00.000Z	3	2008	0	CLOSED	"285 REYNOLDS ST, ROCHESTER, NY, 14608"	43.141221	-77.626232	Genesee	233	Firearm	1	1	14608
-77.62802578	43.14866657	483	375	08-104971	2008-04-05T04:00:00.000Z	4	2008	2008-04-05T04:00:00.000Z	4	2008	0	OPEN	"299 ADAMS ST, ROCHESTER, NY, 14608"	43.148658	-77.628023	Genesee	213	Firearm	1		14608
-77.64514278	43.13425257	482	376	08-112962	2008-04-11T04:00:00.000Z	4	2008	2008-04-11T04:00:00.000Z	4	2008	0	OPEN	"612 WOODBINE AVE, ROCHESTER, NY, 14619"	43.134244	-77.64514	Genesee	243	Firearm	1		14619
-77.61518178	43.19296558	481	377	08-126970	2008-04-23T04:00:00.000Z	4	2008	2008-04-23T04:00:00.000Z	4	2008	0	OPEN	"115 RIDGE RD EAST, ROCHESTER, NY, 14621"	43.192957	-77.615179	Clinton	207	Blunt Object	1		14621
-77.63493778	43.13930857	480	378	08-128564	2008-04-24T04:00:00.000Z	4	2008	2008-04-24T04:00:00.000Z	4	2008	0	CLOSED	"6 WALTER PARK, ROCHESTER, NY, 14611"	43.1393	-77.634935	Genesee	253	Firearm	1	1	14611
-77.62567878	43.15042757	479	379	08-148527	2008-05-11T04:00:00.000Z	5	2008	2008-05-11T04:00:00.000Z	5	2008	0	CLOSED	"17 CLIFTON ST, ROCHESTER, NY, 14608"	43.150419	-77.625676	Genesee	213	Knife/Cutting Instrument	1	1	14608
-77.60255177	43.18201158	478	380	08-150523	2008-05-12T04:00:00.000Z	5	2008	2008-05-12T04:00:00.000Z	5	2008	0	CLOSED	"21 FAIRBANKS ST, ROCHESTER, NY, 14621"	43.182003	-77.602549	Clinton	227	Firearm	1	1	14621
-77.64708279	43.15793957	477	381	08-178951	2008-06-04T04:00:00.000Z	6	2008	2008-06-04T04:00:00.000Z	6	2008	0	CLOSED	"381 HAGUE ST, ROCHESTER, NY, 14611"	43.157931	-77.64708	Lake	281	Firearm	1	1	14611
-77.62198678	43.16399458	476	382	08-180617	2008-06-06T04:00:00.000Z	6	2008	2008-06-06T04:00:00.000Z	6	2008	0	CLOSED	"510 STATE ST, ROCHESTER, NY, 14608"	43.163986	-77.621984	Central	209	Firearm	1	1	14608
-77.63697378	43.16226258	475	383	08-185827	2008-06-10T04:00:00.000Z	6	2008	2008-06-10T04:00:00.000Z	6	2008	0	OPEN	"281 WHITNEY ST, ROCHESTER, NY, 14606"	43.162254	-77.636971	Lake	291	Firearm	1		14606
-77.58448777	43.17543858	474	384	08-193604	2008-06-15T04:00:00.000Z	6	2008	2008-06-15T04:00:00.000Z	6	2008	0	CLOSED	"1407 CLIFFORD AVE, ROCHESTER, NY, 14621"	43.17543	-77.584485	Clinton	267	Firearm	1	1	14621
-77.65074879	43.13710657	473	385	08-217859	2008-07-04T04:00:00.000Z	7	2008	2008-07-04T04:00:00.000Z	7	2008	0	CLOSED	"398 THURSTON RD, ROCHESTER, NY, 14619"	43.137098	-77.650746	Genesee	243	Firearm	1	1	14619
-77.63248478	43.13906857	472	386	08-224937	2008-07-10T04:00:00.000Z	7	2008	2008-07-10T04:00:00.000Z	7	2008	0	CLOSED	"120 SHELTER ST, ROCHESTER, NY, 14611"	43.13906	-77.632482	Genesee	253	Firearm	1	1	14611
-77.60252277	43.18256858	470	388	08-243774	2008-07-25T04:00:00.000Z	7	2008	2008-07-25T04:00:00.000Z	7	2008	0	CLOSED	"21 WARSAW ST, ROCHESTER, NY, 14621"	43.18256	-77.60252	Clinton	227	Firearm	1	1	14621
-77.60252277	43.18256858	469	389	08-243848	2008-07-25T04:00:00.000Z	7	2008	2008-07-25T04:00:00.000Z	7	2008	0	CLOSED	"21 WARSAW ST, ROCHESTER, NY, 14621"	43.18256	-77.60252	Clinton	227	Firearm	1	1	14621
-77.63638078	43.15387957	471	387	08-244647	2008-07-25T04:00:00.000Z	7	2008	2008-07-25T04:00:00.000Z	7	2008	0	OPEN	"101 TAYLOR ST, ROCHESTER, NY, 14611"	43.153871	-77.636378	Genesee	213	Firearm	1		14611
-77.60954178	43.16590858	468	390	08-246196	2008-07-27T04:00:00.000Z	7	2008	2008-07-27T04:00:00.000Z	7	2008	0	CLOSED	"448 CLINTON AVE NORTH, ROCHESTER, NY, 14605"	43.1659	-77.609539	Clinton	287	Firearm	1	1	14605
-77.64614979	43.18073058	451	407	08-263469	2008-08-10T04:00:00.000Z	8	2008	2008-12-26T05:00:00.000Z	12	2008	138	CLOSED	"585 DRIVING PARK AVE, ROCHESTER, NY, 14613"	43.180722	-77.646147	Lake	241	Physical	1	1	14613
-77.59968777	43.14593657	467	391	08-267465	2008-08-13T04:00:00.000Z	8	2008	2008-08-13T04:00:00.000Z	8	2008	0	CLOSED	"563 BROADWAY, ROCHESTER, NY, 14607"	43.145928	-77.599685	Goodman	265	Other	1	1	14607
-77.62363678	43.18591158	465	393	08-280845	2008-08-23T04:00:00.000Z	8	2008	2008-08-23T04:00:00.000Z	8	2008	0	CLOSED	"1609 ST PAUL ST, ROCHESTER, NY, 14621"	43.185903	-77.623634	Clinton	217	Firearm	1	1	14621
-77.63190478	43.13440457	464	394	08-285655	2008-08-27T04:00:00.000Z	8	2008	2008-08-27T04:00:00.000Z	8	2008	0	OPEN	"724 SEWARD ST, ROCHESTER, NY, 14611"	43.134396	-77.631902	Genesee	253	Firearm	1		14611
-77.64445778	43.13363557	463	395	08-288557	2008-08-30T04:00:00.000Z	8	2008	2008-08-30T04:00:00.000Z	8	2008	0	CLOSED	"168 ELLICOTT ST, ROCHESTER, NY, 14619"	43.133627	-77.644455	Genesee	243	Firearm	1	1	14619
-77.62321578	43.17836258	462	396	08-292802	2008-09-02T04:00:00.000Z	9	2008	2008-09-02T04:00:00.000Z	9	2008	0	CLOSED	"117 AVENUE B, ROCHESTER, NY, 14621"	43.178354	-77.623213	Clinton	247	Firearm	1	1	14621
-77.64440978	43.13944457	461	397	08-306002	2008-09-13T04:00:00.000Z	9	2008	2008-09-13T04:00:00.000Z	9	2008	0	CLOSED	"300 ABERDEEN ST, ROCHESTER, NY, 14619"	43.139436	-77.644407	Genesee	223	Firearm	1	1	14619
-77.59961777	43.18292658	460	398	08-311890	2008-09-18T04:00:00.000Z	9	2008	2008-09-18T04:00:00.000Z	9	2008	0	CLOSED	"969 HUDSON AVE, ROCHESTER, NY, 14621"	43.182918	-77.599615	Clinton	227	Firearm	1	1	14621
-77.59869277	43.17645558	459	399	08-323244	2008-09-27T04:00:00.000Z	9	2008	2008-09-27T04:00:00.000Z	9	2008	0	CLOSED	"658 HUDSON AVE, ROCHESTER, NY, 14621"	43.176447	-77.59869	Clinton	257	Firearm	1	1	14621
-77.59963877	43.15887358	457	401	08-324900	2008-09-29T04:00:00.000Z	9	2008	2008-09-29T04:00:00.000Z	9	2008	0	CLOSED	"484 MAIN ST EAST, ROCHESTER, NY, 14605"	43.158865	-77.599636	Central	219	Knife/Cutting Instrument	1	1	14605
-77.62942078	43.15476557	458	400	08-325653	2008-09-29T04:00:00.000Z	9	2008	2008-09-29T04:00:00.000Z	9	2008	0	CLOSED	"505 BROWN ST, ROCHESTER, NY, 14611"	43.154757	-77.629418	Genesee	213	Knife/Cutting Instrument	1	1	14611
-77.61128578	43.18395458	456	402	08-347050	2008-10-16T04:00:00.000Z	10	2008	2008-10-16T04:00:00.000Z	10	2008	0	CLOSED	"431 REMINGTON ST, ROCHESTER, NY, 14621"	43.183946	-77.611283	Clinton	217	Knife/Cutting Instrument	1	1	14621
-77.63637579	43.19367458	455	403	08-355864	2008-10-24T04:00:00.000Z	10	2008	2008-10-24T04:00:00.000Z	10	2008	0	CLOSED	"255 RIDGEWAY AVE, ROCHESTER, NY, 14615"	43.193666	-77.636373	Lake	231	Knife/Cutting Instrument	1	1	14615
-77.63301878	43.17451758	454	404	08-368902	2008-11-05T05:00:00.000Z	11	2008	2008-11-05T05:00:00.000Z	11	2008	0	CLOSED	"24 LOCUST ST, ROCHESTER, NY, 14613"	43.174509	-77.633016	Lake	251	Other	1	1	14613
-77.59572777	43.17942458	453	405	08-391388	2008-11-26T05:00:00.000Z	11	2008	2008-11-26T05:00:00.000Z	11	2008	0	OPEN	"112 HERALD ST, ROCHESTER, NY, 14621"	43.179416	-77.595725	Clinton	257	Firearm	1		14621
-77.60150677	43.16617758	452	406	08-419156	2008-12-24T05:00:00.000Z	12	2008	2008-12-24T05:00:00.000Z	12	2008	0	CLOSED	"13 SKUSE ST, ROCHESTER, NY, 14605"	43.166169	-77.601504	Clinton	287	Firearm	1	1	14605
-77.64249579	43.20927858	449	409	08-421596	2008-12-27T05:00:00.000Z	12	2008	2008-12-27T05:00:00.000Z	12	2008	0	CLOSED	"339 BERNICE ST, ROCHESTER, NY, 14615"	43.20927	-77.642493	Lake	211	Firearm	3	1	14615
-77.63865779	43.19306258	450	408	08-422173	2008-12-27T05:00:00.000Z	12	2008	2008-12-27T05:00:00.000Z	12	2008	0	CLOSED	"1438 DEWEY AVE, ROCHESTER, NY, 14615"	43.193054	-77.638655	Lake	231	Firearm	1	3	14615
-77.62050878	43.18245558	5	410	09-000574	2009-01-01T05:00:00.000Z	1	2009	2009-01-01T05:00:00.000Z	1	2009	0	OPEN	"157 DORBETH RD, ROCHESTER, NY, 14621"	43.182447	-77.620506	Clinton	217	Firearm	1		14621
-77.63640178	43.17715258	448	411	09-002151	2009-01-03T05:00:00.000Z	1	2009	2009-01-03T05:00:00.000Z	1	2009	0	CLOSED	"250 GLENWOOD AVE, ROCHESTER, NY, 14613"	43.177144	-77.636399	Lake	251	Firearm	1	3	14613
-77.56900176	43.17449458	447	412	09-031958	2009-02-02T05:00:00.000Z	2	2009	2009-02-02T05:00:00.000Z	2	2009	0	CLOSED	"16 CLIFFMOR ST, ROCHESTER, NY, 14609"	43.174486	-77.568999	Goodman	205	Firearm	1	1	14609
-77.58595477	43.17615358	445	414	09-068041	2009-03-10T04:00:00.000Z	3	2009	2009-03-10T04:00:00.000Z	3	2009	0	OPEN	"4 RENWOOD ST, ROCHESTER, NY, 14621"	43.176145	-77.585952	Clinton	267	Firearm	1		14621
-77.65159779	43.13333157	444	415	09-083165	2009-03-24T04:00:00.000Z	3	2009	2009-03-24T04:00:00.000Z	3	2009	0	CLOSED	"20 ROSALIND ST, ROCHESTER, NY, 14619"	43.133323	-77.651595	Genesee	243	Firearm	1	1	14619
-77.56295876	43.16569758	443	416	09-106259	2009-04-23T04:00:00.000Z	4	2009	2009-04-23T04:00:00.000Z	4	2009	0	OPEN	"1124 CULVER RD, ROCHESTER, NY, 14609"	43.165689	-77.562956	Goodman	215	Firearm	1		14609
-77.62363478	43.18532458	442	417	09-131554	2009-05-06T04:00:00.000Z	5	2009	2009-05-07T04:00:00.000Z	5	2009	1	CLOSED	"7 BEACH ST, ROCHESTER, NY, 14621"	43.185316	-77.623632	Clinton	217	Firearm	1	1	14621
-77.63225878	43.17454458	441	418	09-140169	2009-05-14T04:00:00.000Z	5	2009	2009-05-14T04:00:00.000Z	5	2009	0	CLOSED	"14 LOCUST ST, ROCHESTER, NY, 14613"	43.174536	-77.632256	Lake	251	Firearm	1	2	14613
-77.60003777	43.13824057	440	419	09-175374	2009-06-12T04:00:00.000Z	6	2009	2009-06-12T04:00:00.000Z	6	2009	0	CLOSED	"836 MEIGS ST, ROCHESTER, NY, 14620"	43.138232	-77.600035	Goodman	265	Blunt Object	1	1	14620
-77.61991578	43.17632058	439	420	09-176893	2009-06-13T04:00:00.000Z	6	2009	2009-06-13T04:00:00.000Z	6	2009	0	CLOSED	"155 CONKEY AVE, ROCHESTER, NY, 14621"	43.176312	-77.619913	Clinton	247	Firearm	1	1	14621
-77.58326877	43.14081957	438	421	09-179316	2009-06-15T04:00:00.000Z	6	2009	2009-06-15T04:00:00.000Z	6	2009	0	CLOSED	"962 MONROE AVE, ROCHESTER, NY, 14620"	43.140811	-77.583266	Goodman	255	Knife/Cutting Instrument	1	1	14620
-77.63870978	43.14502857	437	422	09-205593	2009-07-08T04:00:00.000Z	7	2009	2009-07-09T04:00:00.000Z	7	2009	1	OPEN	"120 SUPERIOR ST, ROCHESTER, NY, 14611"	43.14502	-77.638707	Genesee	223	Firearm	1		14611
-77.64772479	43.15920557	436	423	09-217911	2009-07-16T04:00:00.000Z	7	2009	2009-07-15T04:00:00.000Z	7	2009	-1	CLOSED	"995 JAY ST, ROCHESTER, NY, 14611"	43.159197	-77.647722	Lake	281	Knife/Cutting Instrument	1	1	14611
-77.63992378	43.16760258	434	425	09-231531	2009-07-27T04:00:00.000Z	7	2009	2009-07-27T04:00:00.000Z	7	2009	0	CLOSED	"137 CAMERON ST, ROCHESTER, NY, 14606"	43.167594	-77.639921	Lake	261	Firearm	1	4	14606
-77.58818077	43.16698358	435	424	09-231578	2009-07-27T04:00:00.000Z	7	2009	2009-07-27T04:00:00.000Z	7	2009	0	CLOSED	"29 FIRST ST, ROCHESTER, NY, 14605"	43.166975	-77.588178	Clinton	297	Firearm	1	1	14605
-77.61038678	43.17681558	433	426	09-235149	2009-07-29T04:00:00.000Z	7	2009	2009-07-29T04:00:00.000Z	7	2009	0	CLOSED	"84 REMINGTON ST, ROCHESTER, NY, 14621"	43.176807	-77.610384	Clinton	247	Firearm	1	1	14621
-77.61637378	43.17706558	431	428	09-252113	2009-08-11T04:00:00.000Z	8	2009	2009-09-07T04:00:00.000Z	9	2009	27	OPEN	"43 TREYER ST, ROCHESTER, NY, 14621"	43.177057	-77.616371	Clinton	247	Firearm	1		14621
-77.59961977	43.18363458	430	429	09-291589	2009-09-11T04:00:00.000Z	9	2009	2009-09-12T04:00:00.000Z	9	2009	1	OPEN	"1005 HUDSON AVE, ROCHESTER, NY, 14621"	43.183626	-77.599617	Clinton	227	Firearm	1		14621
-77.62857478	43.16592358	429	430	09-297884	2009-09-16T04:00:00.000Z	9	2009	2009-09-16T04:00:00.000Z	9	2009	0	CLOSED	"105 AMBROSE ST, ROCHESTER, NY, 14608"	43.165915	-77.628572	Lake	271	Knife/Cutting Instrument	1	1	14608
-77.58682377	43.17045158	432	427	09-312093	2008-09-17T04:00:00.000Z	9	2008	2009-08-14T04:00:00.000Z	8	2009	331	CLOSED	"192 SECOND ST, ROCHESTER, NY, 14605"	43.170443	-77.586821	Clinton	297	Unknown	1	1	14605
-77.63673478	43.17672858	428	431	09-339462	2009-10-21T04:00:00.000Z	10	2009	2009-10-23T04:00:00.000Z	10	2009	2	CLOSED	"261 GLENWOOD AVE, ROCHESTER, NY, 14613"	43.17672	-77.636732	Lake	251	Blunt Object	1	1	14613
